Device ID,Device Name,Asset ID (Container),Status,Last Seen,Latitude,Longitude,Temperature (°C),Door Status,Power Status,Battery Level (%),Error Codes,Data Source,Raw Data (JSON)
"CXRU1025740","CXRU1025740","CXRU1025740","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747666","-118.273519","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CXRU1025740"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""21.0"",""GPSLatitude"":""33.747666"",""LastAssetID"":""CXRU1025740"",""GPSLongitude"":""-118.273519"",""BatteryVoltage"":""7.67""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""17.8"",""AssetID"":""CXRU1025740"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:42.250Z"",""EventDtm"":""2025-11-03T11:27:42.250Z""}}}"
"NEOU2202559","NEOU2202559","NEOU2202559","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743853","-118.269889","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""NEOU2202559"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""34.2"",""GPSLatitude"":""33.743853"",""LastAssetID"":""NEOU2202559"",""GPSLongitude"":""-118.269889"",""BatteryVoltage"":""8.81""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.4"",""AssetID"":""NEOU2202559"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_28"",""OemAlarm"":945}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:42.465Z"",""EventDtm"":""2025-11-03T11:27:42.465Z""}}}"
"GRMU3605781","GRMU3605781","GRMU3605781","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739999","-118.270243","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""GRMU3605781"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""21.4"",""GPSLatitude"":""33.739999"",""LastAssetID"":""GRMU3605781"",""GPSLongitude"":""-118.270243"",""BatteryVoltage"":""8.97""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.8"",""AssetID"":""GRMU3605781"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:42.676Z"",""EventDtm"":""2025-11-03T11:27:42.676Z""}}}"
"MYRU4509035","MYRU4509035","MYRU4509035","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744331","-118.271932","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""MYRU4509035"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""15.1"",""GPSLatitude"":""33.744331"",""LastAssetID"":""MYRU4509035"",""GPSLongitude"":""-118.271932"",""BatteryVoltage"":""8.78""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.7"",""AssetID"":""MYRU4509035"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:43.015Z"",""EventDtm"":""2025-11-03T11:27:43.015Z""}}}"
"NTCU2219620","NTCU2219620","NTCU2219620","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740883","-118.26855","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""NTCU2219620"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""31.2"",""GPSLatitude"":""33.740883"",""LastAssetID"":""NTCU2219620"",""GPSLongitude"":""-118.268550"",""BatteryVoltage"":""7.56""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""11.6"",""AssetID"":""NTCU2219620"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_1"",""OemAlarm"":658}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:14.203Z"",""EventDtm"":""2025-11-03T11:28:14.203Z""}}}"
"TRIU6680335","TRIU6680335","TRIU6680335","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74598","-118.271455","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6680335"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""33.0"",""GPSLatitude"":""33.745980"",""LastAssetID"":""TRIU6680335"",""GPSLongitude"":""-118.271455"",""BatteryVoltage"":""7.71""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.0"",""AssetID"":""TRIU6680335"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:49.648Z"",""EventDtm"":""2025-11-03T11:28:49.648Z""}}}"
"CICU2782266","CICU2782266","CICU2782266","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74809","-118.27356","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU2782266"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""19.9"",""GPSLatitude"":""33.748090"",""LastAssetID"":""CICU2782266"",""GPSLongitude"":""-118.273560"",""BatteryVoltage"":""8.12""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.0"",""AssetID"":""CICU2782266"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_81"",""OemAlarm"":434}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:51.084Z"",""EventDtm"":""2025-11-03T11:28:51.084Z""}}}"
"KSBU0085733","KSBU0085733","KSBU0085733","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746482","-118.271042","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""KSBU0085733"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""21.9"",""GPSLatitude"":""33.746482"",""LastAssetID"":""KSBU0085733"",""GPSLongitude"":""-118.271042"",""BatteryVoltage"":""8.33""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""7.2"",""AssetID"":""KSBU0085733"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:14.316Z"",""EventDtm"":""2025-11-03T11:28:14.316Z""}}}"
"CICU1920740","CICU1920740","CICU1920740","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744723","-118.272104","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU1920740"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""30.8"",""GPSLatitude"":""33.744723"",""LastAssetID"":""CICU1920740"",""GPSLongitude"":""-118.272104"",""BatteryVoltage"":""8.58""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""11.6"",""AssetID"":""CICU1920740"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:14.429Z"",""EventDtm"":""2025-11-03T11:28:14.429Z""}}}"
"SJKU4000038","SJKU4000038","SJKU4000038","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.743842","-118.273429","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""SJKU4000038"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""24.0"",""GPSLatitude"":""33.743842"",""LastAssetID"":""SJKU4000038"",""GPSLongitude"":""-118.273429"",""BatteryVoltage"":""8.58""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""8.4"",""AssetID"":""SJKU4000038"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_35"",""OemAlarm"":680}]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:14.667Z"",""EventDtm"":""2025-11-03T11:28:14.667Z""}}}"
"TCIU4540510","TCIU4540510","TCIU4540510","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739567","-118.268703","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TCIU4540510"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""23.8"",""GPSLatitude"":""33.739567"",""LastAssetID"":""TCIU4540510"",""GPSLongitude"":""-118.268703"",""BatteryVoltage"":""8.78""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.6"",""AssetID"":""TCIU4540510"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_60"",""OemAlarm"":584}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:44.714Z"",""EventDtm"":""2025-11-03T11:27:44.714Z""}}}"
"RWAU2501931","RWAU2501931","RWAU2501931","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746681","-118.273707","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""RWAU2501931"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""31.6"",""GPSLatitude"":""33.746681"",""LastAssetID"":""RWAU2501931"",""GPSLongitude"":""-118.273707"",""BatteryVoltage"":""8.82""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""17.2"",""AssetID"":""RWAU2501931"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:44.843Z"",""EventDtm"":""2025-11-03T11:27:44.843Z""}}}"
"KKFU7709911","KKFU7709911","KKFU7709911","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742089","-118.276844","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""KKFU7709911"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""31.6"",""GPSLatitude"":""33.742089"",""LastAssetID"":""KKFU7709911"",""GPSLongitude"":""-118.276844"",""BatteryVoltage"":""8.79""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""14.3"",""AssetID"":""KKFU7709911"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:44.948Z"",""EventDtm"":""2025-11-03T11:27:44.948Z""}}}"
"FCIU2273642","FCIU2273642","FCIU2273642","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742656","-118.27571","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""FCIU2273642"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""20.2"",""GPSLatitude"":""33.742656"",""LastAssetID"":""FCIU2273642"",""GPSLongitude"":""-118.275710"",""BatteryVoltage"":""8.87""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.0"",""AssetID"":""FCIU2273642"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_77"",""OemAlarm"":712}]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:45.270Z"",""EventDtm"":""2025-11-03T11:27:45.270Z""}}}"
"IMTU1052200","IMTU1052200","IMTU1052200","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745463","-118.268634","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""IMTU1052200"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""19.0"",""GPSLatitude"":""33.745463"",""LastAssetID"":""IMTU1052200"",""GPSLongitude"":""-118.268634"",""BatteryVoltage"":""8.34""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.1"",""AssetID"":""IMTU1052200"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:45.597Z"",""EventDtm"":""2025-11-03T11:27:45.597Z""}}}"
"MYRU4519748","MYRU4519748","MYRU4519748","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740007","-118.273018","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""MYRU4519748"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""32.9"",""GPSLatitude"":""33.740007"",""LastAssetID"":""MYRU4519748"",""GPSLongitude"":""-118.273018"",""BatteryVoltage"":""8.56""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""6.0"",""AssetID"":""MYRU4519748"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:45.706Z"",""EventDtm"":""2025-11-03T11:27:45.706Z""}}}"
"TCLU1128720","TCLU1128720","TCLU1128720","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747186","-118.27674","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TCLU1128720"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""31.8"",""GPSLatitude"":""33.747186"",""LastAssetID"":""TCLU1128720"",""GPSLongitude"":""-118.276740"",""BatteryVoltage"":""7.57""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""9.1"",""AssetID"":""TCLU1128720"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:45.820Z"",""EventDtm"":""2025-11-03T11:27:45.820Z""}}}"
"XINU1432400","XINU1432400","XINU1432400","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.739058","-118.275582","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""XINU1432400"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""30.7"",""GPSLatitude"":""33.739058"",""LastAssetID"":""XINU1432400"",""GPSLongitude"":""-118.275582"",""BatteryVoltage"":""8.32""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""8.8"",""AssetID"":""XINU1432400"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:46.280Z"",""EventDtm"":""2025-11-03T11:27:46.280Z""}}}"
"GESU9379498","GESU9379498","GESU9379498","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742343","-118.272746","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""GESU9379498"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""15.5"",""GPSLatitude"":""33.742343"",""LastAssetID"":""GESU9379498"",""GPSLongitude"":""-118.272746"",""BatteryVoltage"":""7.53""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""19.8"",""AssetID"":""GESU9379498"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:46.497Z"",""EventDtm"":""2025-11-03T11:27:46.497Z""}}}"
"TRIU6632450","TRIU6632450","TRIU6632450","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74442","-118.270603","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6632450"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""25.9"",""GPSLatitude"":""33.744420"",""LastAssetID"":""TRIU6632450"",""GPSLongitude"":""-118.270603"",""BatteryVoltage"":""8.45""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""17.7"",""AssetID"":""TRIU6632450"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:58.959Z"",""EventDtm"":""2025-11-03T11:26:58.959Z""}}}"
"CCLU1030700","CCLU1030700","CCLU1030700","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744205","-118.271875","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CCLU1030700"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""23.7"",""GPSLatitude"":""33.744205"",""LastAssetID"":""CCLU1030700"",""GPSLongitude"":""-118.271875"",""BatteryVoltage"":""7.94""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""18.7"",""AssetID"":""CCLU1030700"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:13.623Z"",""EventDtm"":""2025-11-03T11:28:13.623Z""}}}"
"TRIU6616911","TRIU6616911","TRIU6616911","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.738428","-118.274055","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6616911"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""27.5"",""GPSLatitude"":""33.738428"",""LastAssetID"":""TRIU6616911"",""GPSLongitude"":""-118.274055"",""BatteryVoltage"":""7.53""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.6"",""AssetID"":""TRIU6616911"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:19.651Z"",""EventDtm"":""2025-11-03T11:29:19.651Z""}}}"
"CICU1441650","CICU1441650","CICU1441650","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.744178","-118.275955","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""CICU1441650"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""16.6"",""GPSLatitude"":""33.744178"",""LastAssetID"":""CICU1441650"",""GPSLongitude"":""-118.275955"",""BatteryVoltage"":""7.91""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""8.2"",""AssetID"":""CICU1441650"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_34"",""OemAlarm"":206}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:30.240Z"",""EventDtm"":""2025-11-03T11:26:30.240Z""}}}"
"TRIU6616927","TRIU6616927","TRIU6616927","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740327","-118.270507","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6616927"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""17.0"",""GPSLatitude"":""33.740327"",""LastAssetID"":""TRIU6616927"",""GPSLongitude"":""-118.270507"",""BatteryVoltage"":""8.01""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.3"",""AssetID"":""TRIU6616927"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:42.037Z"",""EventDtm"":""2025-11-03T11:27:42.037Z""}}}"
"TDRU5814608","TDRU5814608","TDRU5814608","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.740592","-118.275867","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TDRU5814608"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""34.5"",""GPSLatitude"":""33.740592"",""LastAssetID"":""TDRU5814608"",""GPSLongitude"":""-118.275867"",""BatteryVoltage"":""7.92""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""10.7"",""AssetID"":""TDRU5814608"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:50.687Z"",""EventDtm"":""2025-11-03T11:27:50.687Z""}}}"
"APRU5091340","APRU5091340","APRU5091340","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.746501","-118.275105","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""APRU5091340"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""33.6"",""GPSLatitude"":""33.746501"",""LastAssetID"":""APRU5091340"",""GPSLongitude"":""-118.275105"",""BatteryVoltage"":""7.65""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.2"",""AssetID"":""APRU5091340"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:28:39.930Z"",""EventDtm"":""2025-11-03T11:28:39.930Z""}}}"
"MYRU4513729","MYRU4513729","MYRU4513729","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74439","-118.269452","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""MYRU4513729"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""31.9"",""GPSLatitude"":""33.744390"",""LastAssetID"":""MYRU4513729"",""GPSLongitude"":""-118.269452"",""BatteryVoltage"":""7.93""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""13.9"",""AssetID"":""MYRU4513729"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:41.823Z"",""EventDtm"":""2025-11-03T11:27:41.823Z""}}}"
"ARCU4530675","ARCU4530675","ARCU4530675","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.74819","-118.274669","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""ARCU4530675"",""ExtPower"":true,""DoorState"":""open"",""DeviceTemp"":""27.3"",""GPSLatitude"":""33.748190"",""LastAssetID"":""ARCU4530675"",""GPSLongitude"":""-118.274669"",""BatteryVoltage"":""8.10""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""14.7"",""AssetID"":""ARCU4530675"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_42"",""OemAlarm"":81}]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:02.121Z"",""EventDtm"":""2025-11-03T11:29:02.121Z""}}}"
"ARCU4530799","ARCU4530799","ARCU4530799","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747997","-118.274006","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""ARCU4530799"",""ExtPower"":false,""DoorState"":""closed"",""DeviceTemp"":""28.2"",""GPSLatitude"":""33.747997"",""LastAssetID"":""ARCU4530799"",""GPSLongitude"":""-118.274006"",""BatteryVoltage"":""8.01""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""8.2"",""AssetID"":""ARCU4530799"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:27:09.800Z"",""EventDtm"":""2025-11-03T11:27:09.800Z""}}}"
"HJCU6020460","HJCU6020460","HJCU6020460","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.742658","-118.273133","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""HJCU6020460"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""16.3"",""GPSLatitude"":""33.742658"",""LastAssetID"":""HJCU6020460"",""GPSLongitude"":""-118.273133"",""BatteryVoltage"":""8.20""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.9"",""AssetID"":""HJCU6020460"",""ReeferAlarms"":[{""Active"":true,""RCAlias"":""TEMP_HIGH_25"",""OemAlarm"":599}]},""MessageData"":{""AppDtm"":""2025-11-03T11:26:46.090Z"",""EventDtm"":""2025-11-03T11:26:46.090Z""}}}"
"TRIU6619124","TRIU6619124","TRIU6619124","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.747676","-118.272891","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6619124"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""18.1"",""GPSLatitude"":""33.747676"",""LastAssetID"":""TRIU6619124"",""GPSLongitude"":""-118.272891"",""BatteryVoltage"":""8.96""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""5.8"",""AssetID"":""TRIU6619124"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:23.802Z"",""EventDtm"":""2025-11-03T11:29:23.802Z""}}}"
"TRIU6616594","TRIU6616594","TRIU6616594","active","Mon Oct 06 2025 05:19:22 GMT+0530 (India Standard Time)","33.745743","-118.27014","","","off","","","database_container","{""Event"":{""DeviceData"":{""DeviceID"":""TRIU6616594"",""ExtPower"":true,""DoorState"":""closed"",""DeviceTemp"":""16.9"",""GPSLatitude"":""33.745743"",""LastAssetID"":""TRIU6616594"",""GPSLongitude"":""-118.270140"",""BatteryVoltage"":""8.22""},""EventClass"":""DeviceMessage"",""ReeferData"":{""TAmb"":""14.4"",""AssetID"":""TRIU6616594"",""ReeferAlarms"":[]},""MessageData"":{""AppDtm"":""2025-11-03T11:29:21.229Z"",""EventDtm"":""2025-11-03T11:29:21.228Z""}}}"
